Sport,tier,rank_score,player,team,opp,prop_label,pick_type,line,bet_direction,edge,proj,hit_rate,L5 Avg,Szn Avg,L5 Over,L5 Under,opp_def_tier,game_time,prop_norm,espn_athlete_id
CBB,A,1.27,Xavier Edmonds,TCU,KSU,Pts+Rebs+Asts,Goblin,22.5,OVER,2.300000000000001,24.8,0.8500000000000001,23,26.6,4,1,Weak,02/28 06:30PM,pra,
CBB,A,1.26,AJ Storr,MISS,AUB,Pts+Rebs+Asts,Goblin,18.5,OVER,5.5,24,0.8,25.4,22.6,4,1,Weak,02/28 08:30PM,pra,
CBB,A,1.26,Mike Sharavjamts,SCAR,UGA,Points,Goblin,8.5,OVER,2.75,11.25,0.7,12.4,10.1,4,1,Weak,02/28 03:30PM,pts,
CBB,A,1.26,Micah Robinson,TCU,KSU,Points,Goblin,10.5,OVER,2.550000000000001,13.05,0.65,15,11.1,4,1,Weak,02/28 06:30PM,pts,
CBB,A,1.26,Jeremiah Wilkinson,UGA,SCAR,Points,Goblin,14.5,OVER,5.100000000000001,19.6,0.9,20.2,19,5,0,,02/28 03:30PM,pts,
CBB,A,1.25,Baba Miller,CIN,OKST,Fantasy Score,Goblin,32,OVER,2.755000000000003,34.755,0.75,36.1,33.41,4,1,Weak,02/28 02:05PM,fantasy score,
CBB,A,1.25,Jake West,NW,ORE,Points,Goblin,5.5,OVER,3.300000000000001,8.8,0.75,9.8,7.8,4,1,Avg,02/28 02:00PM,pts,
CBB,A,1.25,Jordan Pope,TEX,TXAM,Pts+Rebs+Asts,Goblin,14.5,OVER,2.699999999999999,17.2,0.85,18.8,15.6,5,0,Weak,02/28 04:00PM,pra,
CBB,A,1.25,Jaylin Sellers,PROV,CREI,Points,Goblin,16.5,OVER,5,21.5,0.8,21,22,4,1,Avg,02/28 05:30PM,pts,
CBB,A,1.24,Xavier Booker,UCLA,MINN,Points,Goblin,4.5,OVER,3.35,7.85,0.7,7,8.7,3,2,,02/28 02:00PM,pts,
CBB,A,1.24,Nate Bittle,ORE,NW,Fantasy Score,Goblin,32,OVER,8.463500000000003,40.4635,1,40.96,39.967,5,0,Avg,02/28 02:05PM,fantasy score,
CBB,A,1.24,Benny Gealer,STAN,SMU,Points,Goblin,9.5,OVER,2.85,12.35,0.7,13.6,11.1,4,1,Weak,02/28 06:00PM,pts,
CBB,A,1.24,Pryce Sandfort,NEB,USC,Fantasy Score,Goblin,23.5,OVER,9.165,32.665,0.764,32.82,32.51,3,1,Avg,02/28 04:05PM,fantasy score,
CBB,A,1.24,Malik Dia,MISS,AUB,Points,Goblin,14.5,OVER,2.25,16.75,0.7,19.6,13.9,4,1,Weak,02/28 08:30PM,pts,
CBB,A,1.24,Bishop Boswell,TENN,ALA,Assists,Goblin,2.5,OVER,1.699999999999999,4.199999999999999,0.95,4.6,3.8,5,0,Weak,02/28 06:00PM,ast,
CBB,A,1.24,Isaiah Evans,DUKE,UVA,Points,Goblin,9.5,OVER,5.949999999999999,15.45,1,16.6,14.3,5,0,Elite,02/28 12:00PM,pts,
CBB,A,1.24,Jeremiah Wilkinson,UGA,SCAR,Points,Goblin,15.5,OVER,4.100000000000001,19.6,0.9,20.2,19,5,0,,02/28 03:30PM,pts,
CBB,A,1.24,Xaivian Lee,FLA,ARK,Points,Goblin,9.5,OVER,3.100000000000001,12.6,0.65,14.4,10.8,4,1,Weak,02/28 08:30PM,pts,
CBB,A,1.24,Ilias Kamardine,MISS,AUB,Points,Goblin,8.5,OVER,3.15,11.65,0.6,12.4,10.9,3,2,Weak,02/28 08:30PM,pts,
CBB,A,1.24,Tyrin Jones,UNLV,NEV,Points,Goblin,9.5,OVER,3.722000000000001,13.222,0.9445,14,12.444,5,0,Above Avg,02/28 10:00PM,pts,
CBB,A,1.24,Tyler Perkins,VILL,SJU,Fantasy Score,Goblin,22.5,OVER,9.379999999999999,31.88,1,32.32,31.44,5,0,Above Avg,02/28 08:05PM,fantasy score,
CBB,A,1.24,Darius Acuff,ARK,FLA,Points,Goblin,19.5,OVER,8.75,28.25,0.95,30,26.5,5,0,Above Avg,02/28 08:30PM,pts,
CBB,A,1.23,Meleek Thomas,ARK,FLA,Fantasy Score,Goblin,19.5,OVER,10.095,29.595,0.95,31.64,27.55,5,0,Above Avg,02/28 08:35PM,fantasy score,
CBB,A,1.23,Matas Vokietaitis,TEX,TXAM,Pts+Rebs+Asts,Goblin,21.5,OVER,4.800000000000001,26.3,0.8,27.6,25,4,1,Weak,02/28 04:00PM,pra,
CBB,A,1.23,Jaylin Sellers,PROV,CREI,Fantasy Score,Goblin,22.5,OVER,7.274999999999999,29.775,0.8,28.64,30.91,4,1,Avg,02/28 05:35PM,fantasy score,
CBB,A,1.23,Collin Chandler,UK,VAN,Pts+Rebs+Asts,Goblin,13.5,OVER,4.799999999999997,18.3,0.95,18.2,18.4,5,0,Avg,02/28 02:00PM,pra,
CBB,A,1.23,Jaylin Sellers,PROV,CREI,Points,Goblin,17.5,OVER,4,21.5,0.8,21,22,4,1,Avg,02/28 05:30PM,pts,
CBB,A,1.23,Rashaun Agee,TXAM,TEX,Fantasy Score,Goblin,27,OVER,6.055,33.055,0.8500000000000001,31.16,34.95,4,1,Avg,02/28 04:05PM,fantasy score,
CBB,A,1.23,Trent Perry,UCLA,MINN,Points,Goblin,10.5,OVER,4.699999999999999,15.2,0.8,15.2,15.2,4,1,,02/28 02:00PM,pts,
CBB,A,1.23,Dra Gibbs-Lawhorn,UNLV,NEV,Fantasy Score,Goblin,27,OVER,11.53,38.53,0.95,40.2,36.86,5,0,Above Avg,02/28 10:05PM,fantasy score,
CBB,A,1.23,Kobe Knox,SCAR,UGA,Points,Goblin,9.5,OVER,3.649999999999999,13.15,0.6,13.2,13.1,3,2,Weak,02/28 03:30PM,pts,
CBB,A,1.23,AJ Storr,MISS,AUB,Pts+Rebs+Asts,Goblin,19.5,OVER,4.5,24,0.75,25.4,22.6,4,1,Weak,02/28 08:30PM,pra,
CBB,A,1.23,Corey Camper,NEV,UNLV,Fantasy Score,Goblin,27,OVER,5.799999999999997,32.8,0.7,31.6,34,3,2,Weak,02/28 10:05PM,fantasy score,
CBB,A,1.23,Labaron Philon,ALA,TENN,Assists,Goblin,2.5,OVER,2.7,5.2,1,5.4,5,5,0,Elite,02/28 06:00PM,ast,
CBB,A,1.22,Xaivian Lee,FLA,ARK,Assists,Goblin,3.5,OVER,2.35,5.85,0.65,6.6,5.1,4,1,Weak,02/28 08:30PM,ast,
CBB,A,1.22,Keanu Dawes,UTAH,ASU,Fantasy Score,Goblin,24.5,OVER,2.615000000000002,27.115,0.75,27.34,26.89,4,1,Weak,02/28 03:35PM,fantasy score,
CBB,A,1.22,Acaden Lewis,VILL,SJU,Fantasy Score,Goblin,20.5,OVER,9.719999999999999,30.22,0.95,30.06,30.38,5,0,Above Avg,02/28 08:05PM,fantasy score,
CBB,A,1.22,Dillon Mitchell,SJU,VILL,Points,Standard,8.5,UNDER,-2.95,5.55,0.8,3,8.1,0,5,Above Avg,02/28 08:00PM,pts,
CBB,A,1.22,Meleek Thomas,ARK,FLA,Points,Goblin,9.5,OVER,5.850000000000001,15.35,0.8500000000000001,15.8,14.9,4,1,Above Avg,02/28 08:30PM,pts,
CBB,A,1.22,Vaughn Weems,NEV,UNLV,Points,Goblin,8.5,OVER,2.4,10.9,0.7,11.8,10,4,1,Weak,02/28 10:00PM,pts,
CBB,A,1.22,Lajae Jones,FSU,GT,Rebounds,Goblin,4.5,OVER,2.4,6.9,0.7,6.6,7.2,3,2,Weak,02/28 12:00PM,reb,
CBB,A,1.22,Marcus Hill,TXAM,TEX,Pts+Rebs+Asts,Goblin,12.5,OVER,4.199999999999999,16.7,0.8500000000000001,16.2,17.2,4,1,Avg,02/28 04:00PM,pra,
CBB,A,1.22,Nate Ament,TENN,ALA,Fantasy Score,Goblin,32,OVER,3.269999999999996,35.27,0.6499999999999999,34.76,35.78,3,2,Weak,02/28 06:05PM,fantasy score,
CBB,A,1.22,Donovan Atwell,TTU,ISU,Pts+Rebs+Asts,Goblin,15.5,OVER,4.75,20.25,0.95,20.2,20.3,5,0,,02/28 04:00PM,pra,
CBB,A,1.22,Lajae Jones,FSU,GT,Points,Goblin,12.5,OVER,2.849999999999998,15.35,0.7,16.4,14.3,4,1,Weak,02/28 12:00PM,pts,
CBB,A,1.22,Donovan Atwell,TTU,ISU,3-PT Made,Standard,3.5,UNDER,-3.5,0,1,0,0,0,5,,02/28 04:00PM,3pm,
CBB,A,1.22,Alex Condon,FLA,ARK,Fantasy Score,Goblin,28,OVER,5.780000000000001,33.78,0.7,35.06,32.5,4,1,Weak,02/28 08:35PM,fantasy score,
CBB,A,1.22,Kanon Catchings,UGA,SCAR,Rebs+Asts,Standard,8,UNDER,-3.35,4.65,1,4.6,4.7,0,4,,02/28 03:30PM,ra,
CBB,A,1.22,Donovan Atwell,TTU,ISU,Points,Goblin,11.5,OVER,4.5,16,0.8,16.2,15.8,4,1,,02/28 04:00PM,pts,
CBB,A,1.21,Alex Condon,FLA,ARK,Points,Goblin,13.5,OVER,2.949999999999999,16.45,0.65,18.6,14.3,4,1,Weak,02/28 08:30PM,pts,
CBB,A,1.21,Sam Hoiberg,NEB,USC,Pts+Rebs+Asts,Goblin,18.5,OVER,4.100000000000001,22.6,0.8500000000000001,21.8,23.4,4,1,Avg,02/28 04:00PM,pra,
CBB,A,1.21,Nik Graves,CREI,PROV,Fantasy Score,Goblin,22.5,OVER,1.414999999999999,23.915,0.75,24.18,23.65,4,1,Weak,02/28 05:35PM,fantasy score,
CBB,A,1.21,Trevon Brazile,ARK,FLA,Points,Goblin,8.5,OVER,3.700000000000001,12.2,0.9,12.4,12,5,0,Above Avg,02/28 08:30PM,pts,
CBB,A,1.21,Jordan Burks,UCF,BAY,Points,Goblin,13.5,OVER,2.649999999999999,16.15,0.75,17.4,14.9,4,1,Avg,02/28 08:00PM,pts,
CBB,A,1.2,Rueben Chinyelu,FLA,ARK,Fantasy Score,Goblin,25.5,OVER,3.734999999999999,29.235,0.7,26.82,31.65,3,2,Weak,02/28 08:35PM,fantasy score,
CBB,A,1.2,Mike Nwoko,LSU,OKLA,Points,Goblin,6.5,OVER,4.35,10.85,0.6499999999999999,10.2,11.5,3,2,,02/28 06:00PM,pts,
CBB,A,1.2,Tounde Yessoufou,BAY,UCF,Points,Goblin,14.5,OVER,4.350000000000001,18.85,0.6499999999999999,19,18.7,3,2,Weak,02/28 08:00PM,pts,
CBB,A,1.2,Ja'Kobi Gillespie,TENN,ALA,Fantasy Score,Goblin,31,OVER,4.125,35.125,0.6,36.74,33.51,3,2,Weak,02/28 06:05PM,fantasy score,
CBB,A,1.2,Tounde Yessoufou,BAY,UCF,Fantasy Score,Goblin,22.5,OVER,8.475000000000001,30.975,0.6499999999999999,30.96,30.99,3,2,Weak,02/28 08:05PM,fantasy score,
CBB,A,1.2,Dailyn Swain,TEX,TXAM,Points,Goblin,18.5,OVER,2,20.5,0.8,19,22,4,1,Weak,02/28 04:00PM,pts,
CBB,A,1.2,Amari Allen,ALA,TENN,Fantasy Score,Goblin,21,OVER,11.7165,32.7165,0.9445,34.4,31.033,5,0,Elite,02/28 06:05PM,fantasy score,
CBB,A,1.2,AJ Storr,MISS,AUB,Points,Standard,15.5,OVER,2.699999999999999,18.2,0.75,19.2,17.2,4,1,Weak,02/28 08:30PM,pts,
CBB,A,1.2,Mark Mitchell,MIZZ,MSST,Fantasy Score,Goblin,28,OVER,4.120000000000005,32.12,0.6499999999999999,30.72,33.52,3,2,Weak,02/28 01:05PM,fantasy score,
CBB,A,1.19,Malik Dia,MISS,AUB,Fantasy Score,Goblin,22.5,OVER,3.309999999999999,25.81,0.65,29.6,22.02,4,1,Weak,02/28 08:35PM,fantasy score,
CBB,A,1.19,Tarence Guinyard,DUQ,SLU,Fantasy Score,Goblin,23.5,OVER,6.039999999999999,29.54,0.8500000000000001,28.38,30.7,4,1,,02/28 08:05PM,fantasy score,
CBB,A,1.19,AJ Storr,MISS,AUB,Pts+Rebs,Standard,18.5,OVER,2.949999999999999,21.45,0.8,22.4,20.5,4,1,Weak,02/28 08:30PM,pr,
CBB,A,1.19,Darius Acuff,ARK,FLA,Fantasy Score,Goblin,29.5,OVER,13.20500000000001,42.70500000000001,0.9,45.02,40.39,5,0,Above Avg,02/28 08:35PM,fantasy score,
CBB,A,1.19,Xavier Edmonds,TCU,KSU,Rebounds,Goblin,7.5,OVER,2,9.5,0.7,9.2,9.8,3,2,Weak,02/28 06:30PM,reb,
CBB,A,1.19,Urban Klavzar,FLA,ARK,Points,Goblin,8.5,OVER,2.899999999999999,11.4,0.55,11,11.8,2,3,Weak,02/28 08:30PM,pts,
CBB,A,1.19,Latrell Wrightsell,ALA,TENN,3-PT Made,Standard,2.5,UNDER,-2.5,0,1,0,0,0,5,Elite,02/28 06:00PM,3pm,
CBB,A,1.19,Isaac Williams,BAY,UCF,Pts+Rebs+Asts,Goblin,17.5,OVER,2.5,20,0.8,22.8,17.2,5,0,Weak,02/28 08:00PM,pra,
CBB,A,1.19,Ebuka Okorie,STAN,SMU,Fantasy Score,Goblin,32,OVER,8.324999999999996,40.325,0.65,44.72,35.93,4,1,Weak,02/28 06:05PM,fantasy score,
CBB,A,1.19,Jalen Haralson,ND,NCST,Fantasy Score,Goblin,19,OVER,7.481500000000004,26.4815,0.775,27.8,25.163,4,1,Avg,02/28 12:05PM,fantasy score,
CBB,A,1.19,Dylan Andrews,BSU,FRES,Points,Goblin,10.5,OVER,5.449999999999998,15.95,0.75,17.2,14.7,4,1,Avg,02/28 08:00PM,pts,
CBB,A,1.19,J'Vonne Hadley,LOU,CLEM,Points,Goblin,8.5,OVER,5.100000000000001,13.6,0.95,14.8,12.4,5,0,Elite,02/28 02:00PM,pts,
CBB,A,1.18,Tounde Yessoufou,BAY,UCF,Points,Goblin,15.5,OVER,3.350000000000001,18.85,0.6499999999999999,19,18.7,3,2,Weak,02/28 08:00PM,pts,
CBB,A,1.18,Acaden Lewis,VILL,SJU,Points,Goblin,9.5,OVER,5.149999999999999,14.65,0.8,15,14.3,4,1,Above Avg,02/28 08:00PM,pts,
CBB,A,1.18,Jovan Milicevic,XAV,GTWN,Points,Goblin,10.5,OVER,4.800000000000001,15.3,0.75,16.6,14,4,1,Avg,02/28 01:30PM,pts,
CBB,A,1.18,David Dixon,DUQ,SLU,Points,Goblin,8.5,OVER,2.75,11.25,0.9,12.4,10.1,5,0,,02/28 08:00PM,pts,
CBB,A,1.18,Billy Richmond,ARK,FLA,Points,Goblin,12.5,OVER,5.299999999999997,17.8,0.85,20.4,15.2,5,0,Above Avg,02/28 08:30PM,pts,
CBB,A,1.18,Melvin Council,KU,ARIZ,Fantasy Score,Goblin,21,OVER,8.469999999999999,29.47,1,28.1,30.84,5,0,Elite,02/28 04:05PM,fantasy score,
CBB,A,1.18,Meechie Johnson,SCAR,UGA,Fantasy Score,Standard,30.5,OVER,3.805,34.305,0.8,34.12,34.49,4,1,Weak,02/28 03:30PM,fantasy score,
CBB,A,1.18,Jaeden Mustaf,GT,FSU,Points,Goblin,9.5,OVER,3.15,12.65,0.75,13.2,12.1,4,1,,02/28 12:00PM,pts,
CBB,A,1.18,Jayden Epps,MSST,MIZZ,Points,Standard,14.5,UNDER,-3.25,11.25,0.95,11,11.5,0,5,,02/28 01:00PM,pts,
CBB,A,1.18,Eli Ellis,SCAR,UGA,Pts+Rebs+Asts,Goblin,8.5,OVER,2.677999999999999,11.178,0.6335,10.8,11.556,3,2,Weak,02/28 03:30PM,pra,
CBB,A,1.18,Marcus Hill,TXAM,TEX,Pts+Rebs+Asts,Goblin,13.5,OVER,3.199999999999999,16.7,0.8,16.2,17.2,4,1,Avg,02/28 04:00PM,pra,
CBB,A,1.17,Tamin Lipsey,ISU,TTU,Fantasy Score,Goblin,23.5,OVER,3.994999999999997,27.495,0.8500000000000001,25.86,29.13,4,1,,02/28 04:05PM,fantasy score,
CBB,A,1.17,Massamba Diop,ASU,UTAH,Fantasy Score,Goblin,27,OVER,2.789999999999999,29.79,0.6499999999999999,29.58,30,3,2,Weak,02/28 03:35PM,fantasy score,
CBB,A,1.17,Jailen Bedford,VT,UNC,Points,Goblin,8.5,OVER,4.849999999999998,13.35,0.8,13.2,13.5,4,1,Above Avg,02/28 08:30PM,pts,
CBB,A,1.17,Mike Sharavjamts,SCAR,UGA,Pts+Rebs+Asts,Goblin,16.5,OVER,2.399999999999999,18.9,0.7,20.4,17.4,4,1,Weak,02/28 03:30PM,pra,
CBB,A,1.17,Nik Graves,CREI,PROV,Assists,Goblin,3.5,OVER,1.65,5.15,0.9,5.4,4.9,5,0,Weak,02/28 05:30PM,ast,
CBB,A,1.17,Naithan George,SYR,WAKE,Points,Goblin,8.5,OVER,3.199999999999999,11.7,0.55,12.8,10.6,3,2,Weak,02/28 05:45PM,pts,
CBB,A,1.17,Dillon Mitchell,SJU,VILL,Pts+Rebs,Standard,17.5,UNDER,-3.75,13.75,0.8,11,16.5,0,5,Above Avg,02/28 08:00PM,pr,
CBB,A,1.17,Keyshawn Hall,AUB,MISS,Fantasy Score,Goblin,29,OVER,4.380000000000003,33.38,0.8,33.84,32.92,4,1,Avg,02/28 08:35PM,fantasy score,
CBB,A,1.17,Trevon Brazile,ARK,FLA,Pts+Rebs+Asts,Goblin,16.5,OVER,6.5,23,0.95,22.8,23.2,5,0,Above Avg,02/28 08:30PM,pra,
CBB,A,1.17,Tarence Guinyard,DUQ,SLU,Points,Goblin,13.5,OVER,4,17.5,0.75,18.4,16.6,4,1,,02/28 08:00PM,pts,
CBB,A,1.17,Marcus Hill,TXAM,TEX,Points,Goblin,8.5,OVER,3.65,12.15,0.6,12,12.3,3,2,Avg,02/28 04:00PM,pts,
CBB,A,1.17,Nijel Pack,OKLA,LSU,Pts+Rebs+Asts,Goblin,19.5,OVER,2.900000000000002,22.4,0.8,21.8,23,4,1,Avg,02/28 06:00PM,pra,
CBB,A,1.17,Caden Powell,BAY,UCF,Points,Goblin,5.5,OVER,2.149999999999999,7.649999999999999,0.9,8.4,6.9,5,0,Weak,02/28 08:00PM,pts,
CBB,A,1.17,Hannes Steinbach,WASH,WIS,Fantasy Score,Goblin,32,OVER,7.600000000000001,39.6,0.7,39.06,40.14,3,2,Avg,02/28 04:05PM,fantasy score,
CBB,A,1.17,Howie Fleming,UNLV,NEV,Points,Standard,10.5,UNDER,-3.000000000000001,7.499999999999999,0.8,6.8,8.2,1,4,Above Avg,02/28 10:00PM,pts,
CBB,A,1.17,Emanuel Sharp,HOU,COLO,Fantasy Score,Goblin,21,OVER,4.895,25.895,0.6,26.48,25.31,3,2,Weak,02/28 12:05PM,fantasy score,
CBB,A,1.17,Sam Hoiberg,NEB,USC,Rebs+Asts,Standard,9.5,OVER,2.399999999999999,11.9,1,12,11.8,5,0,Avg,02/28 04:00PM,ra,
CBB,A,1.17,Dillon Mitchell,SJU,VILL,Pts+Rebs,Standard,17,UNDER,-3.25,13.75,0.8,11,16.5,0,5,Above Avg,02/28 08:00PM,pr,
CBB,A,1.17,DeShawn Gory,FRES,BSU,Fantasy Score,Goblin,24.5,OVER,8.89,33.39,0.75,34.46,32.32,4,1,,02/28 08:05PM,fantasy score,
CBB,A,1.17,Pryce Sandfort,NEB,USC,Points,Goblin,15.5,OVER,5.100000000000001,20.6,0.6,21.2,20,3,2,Avg,02/28 04:00PM,pts,
CBB,A,1.17,Donovan Dent,UCLA,MINN,Points,Goblin,11.5,OVER,4.450000000000001,15.95,0.7,15.4,16.5,3,2,,02/28 02:00PM,pts,
CBB,A,1.17,AJ Storr,MISS,AUB,Pts+Asts,Standard,16.5,OVER,4.25,20.75,0.7,22.2,19.3,4,1,Weak,02/28 08:30PM,pa,
CBB,A,1.17,Darryn Peterson,KU,ARIZ,Pts+Rebs,Standard,22,UNDER,-2.733499999999999,19.2665,0.775,18.2,20.333,1,4,Elite,02/28 04:00PM,pr,
CBB,A,1.16,Kingston Flemings,HOU,COLO,Fantasy Score,Goblin,26.5,OVER,2.719999999999999,29.22,0.6499999999999999,26.64,31.8,3,2,Weak,02/28 12:05PM,fantasy score,
CBB,A,1.16,Kobe Knox,SCAR,UGA,Pts+Rebs+Asts,Goblin,14.5,OVER,3.150000000000002,17.65,0.6499999999999999,17.2,18.1,3,2,Weak,02/28 03:30PM,pra,
CBB,A,1.16,Bennett Stirtz,IOWA,PSU,Fantasy Score,Goblin,33,OVER,3.314999999999998,36.315,0.6,35.52,37.11,3,2,Weak,02/28 12:05PM,fantasy score,
CBB,A,1.16,Isaiah Johnson,COLO,HOU,Points,Goblin,9.5,OVER,7.400000000000002,16.9,0.8500000000000001,16.6,17.2,4,1,Elite,02/28 12:00PM,pts,
CBB,A,1.16,Alex Condon,FLA,ARK,Pts+Rebs+Asts,Goblin,24.5,OVER,2.449999999999999,26.95,0.7,28.8,25.1,4,1,Weak,02/28 08:30PM,pra,
CBB,A,1.16,Boogie Fland,FLA,ARK,Points,Goblin,9.5,OVER,2.400000000000002,11.9,0.6,12.4,11.4,3,2,Weak,02/28 08:30PM,pts,
CBB,A,1.16,Justin Pippen,CAL,PITT,Fantasy Score,Goblin,24.5,OVER,9.060000000000002,33.56,0.8500000000000001,33.68,33.44,4,1,Above Avg,02/28 04:05PM,fantasy score,
CBB,A,1.16,Marcus Millender,UGA,SCAR,Points,Goblin,9.5,OVER,2.949999999999999,12.45,0.75,12.4,12.5,4,1,,02/28 03:30PM,pts,
CBB,A,1.16,Xaivian Lee,FLA,ARK,Pts+Rebs+Asts,Goblin,17.5,OVER,3.399999999999999,20.9,0.65,23.4,18.4,4,1,Weak,02/28 08:30PM,pra,
CBB,A,1.16,Tre Carroll,XAV,GTWN,Points,Goblin,17.5,OVER,4,21.5,0.8,21.2,21.8,4,1,Avg,02/28 01:30PM,pts,
CBB,A,1.16,Baye Ndongo,GT,FSU,Fantasy Score,Goblin,26,OVER,5.180000000000003,31.18,0.8,30.48,31.88,4,1,,02/28 12:05PM,fantasy score,
CBB,A,1.16,Duke Brennan,VILL,SJU,Fantasy Score,Goblin,21,OVER,8.055,29.055,0.8500000000000001,29.04,29.07,4,1,Above Avg,02/28 08:05PM,fantasy score,
CBB,A,1.16,Rienk Mast,NEB,USC,Assists,Goblin,1.5,OVER,1.85,3.35,0.8500000000000001,3.4,3.3,4,1,Avg,02/28 04:00PM,ast,
CBB,A,1.16,Lajae Jones,FSU,GT,Pts+Rebs+Asts,Goblin,19.5,OVER,3.449999999999999,22.95,0.7,23.4,22.5,4,1,Weak,02/28 12:00PM,pra,
CBB,A,1.16,Donnie Freeman,SYR,WAKE,Fantasy Score,Goblin,22,OVER,3.319999999999997,25.32,0.6499999999999999,23.9,26.74,3,2,Weak,02/28 05:50PM,fantasy score,
