Sport,tier,rank_score,player,team,opp,prop_label,pick_type,line,bet_direction,edge,proj,hit_rate,L5 Avg,Szn Avg,L5 Over,L5 Under,opp_def_tier,game_time,prop_norm,espn_athlete_id
CBB,A,1.15,Tomislav Ivisic,ILL,MICH,Points,Goblin,8.5,OVER,4.15,12.65,0.85,14.2,11.1,5,0,Elite,02/27 08:00PM,pts,
CBB,A,1.15,Darius Acuff,ARK,FLA,Points,Goblin,20.5,OVER,7.75,28.25,0.8,30,26.5,4,1,Above Avg,02/28 08:30PM,pts,
CBB,A,1.14,Jasper Floyd,WVU,BYU,Pts+Rebs+Asts,Goblin,12.5,OVER,3.600000000000001,16.1,0.75,16.8,15.4,4,1,Avg,02/28 05:30PM,pra,
CBB,A,1.14,Amaël L'Etang,DAY,GW,Points,Goblin,12.5,OVER,3.199999999999999,15.7,0.7,18.2,13.2,4,1,,02/27 07:00PM,pts,
CBB,A,1.14,Meleek Thomas,ARK,FLA,Points,Goblin,11.5,OVER,3.850000000000001,15.35,0.8,15.8,14.9,4,1,Above Avg,02/28 08:30PM,pts,
CBB,A,1.13,Trevon Brazile,ARK,FLA,Assists,Goblin,0.5,OVER,2.1,2.6,1,2.4,2.8,5,0,Above Avg,02/28 08:30PM,ast,
CBB,A,1.13,Trevon Brazile,ARK,FLA,Pts+Rebs+Asts,Goblin,17.5,OVER,5.5,23,0.9,22.8,23.2,5,0,Above Avg,02/28 08:30PM,pra,
CBB,A,1.13,Keaton Wagler,ILL,MICH,Assists,Goblin,2.5,OVER,2.449999999999999,4.949999999999999,1,4.6,5.3,5,0,Elite,02/27 08:00PM,ast,
CBB,A,1.13,Graham Ike,GONZ,SMC,Points,Goblin,17.5,OVER,4.588999999999999,22.089,1,20.4,23.778,5,0,Elite,02/28 10:30PM,pts,
CBB,A,1.13,Yaxel Lendeborg,MICH,ILL,Points,Goblin,9.5,OVER,4.550000000000001,14.05,0.8,13.8,14.3,4,1,Elite,02/27 08:00PM,pts,
CBB,A,1.13,Matt Hodge,VILL,SJU,Points,Goblin,5.5,OVER,3.149999999999999,8.649999999999999,0.7,9.6,7.7,4,1,Above Avg,02/28 08:00PM,pts,
CBB,A,1.12,Amaël L'Etang,DAY,GW,Fantasy Score,Goblin,23.5,OVER,6.219999999999999,29.72,0.7,34.4,25.04,4,1,,02/27 07:05PM,fantasy score,
CBB,A,1.12,Morez Johnson,MICH,ILL,Fantasy Score,Goblin,20,OVER,8.110000000000003,28.11,0.8500000000000001,28.44,27.78,4,1,Elite,02/27 08:05PM,fantasy score,
CBB,A,1.12,Billy Richmond,ARK,FLA,Pts+Rebs+Asts,Goblin,17.5,OVER,6.25,23.75,0.85,26.6,20.9,5,0,Above Avg,02/28 08:30PM,pra,
CBB,A,1.12,Aday Mara,MICH,ILL,Fantasy Score,Goblin,21,OVER,8.100000000000001,29.1,0.8500000000000001,28.4,29.8,4,1,Elite,02/27 08:05PM,fantasy score,
CBB,A,1.12,Zuby Ejiofor,SJU,VILL,Pts+Rebs,Standard,23.5,UNDER,-3.699999999999999,19.8,0.7,18.8,20.8,1,4,Above Avg,02/28 08:00PM,pr,
CBB,A,1.12,Bryson Tiller,KU,ARIZ,Points,Goblin,6.5,OVER,3.799999999999999,10.3,0.75,10.2,10.4,4,1,Elite,02/28 04:00PM,pts,
CBB,A,1.11,Darius Acuff,ARK,FLA,Points,Goblin,21.5,OVER,6.75,28.25,0.75,30,26.5,4,1,Above Avg,02/28 08:30PM,pts,
CBB,A,1.11,Andrej Stojakovic,ILL,MICH,Fantasy Score,Goblin,13,OVER,7.739999999999998,20.74,0.75,21.06,20.42,4,1,Elite,02/27 08:05PM,fantasy score,
CBB,A,1.11,David Mirkovic,ILL,MICH,Pts+Rebs,Goblin,14.5,OVER,5.650000000000002,20.15,0.8500000000000001,19.8,20.5,4,1,Elite,02/27 08:00PM,pr,
CBB,A,1.1,Javon Bennett,DAY,GW,3-PT Made,Standard,2.5,UNDER,-2.5,0,1,0,0,0,5,,02/27 07:00PM,3pm,
CBB,A,1.1,Trevon Brazile,ARK,FLA,Rebounds,Goblin,5.5,OVER,2.699999999999999,8.2,0.8500000000000001,8,8.4,4,1,Above Avg,02/28 08:30PM,reb,
CBB,A,1.09,David Mirkovic,ILL,MICH,Points,Goblin,10.5,OVER,3.700000000000001,14.2,0.8,14.4,14,4,1,Elite,02/27 08:00PM,pts,
CBB,A,1.09,Keaton Wagler,ILL,MICH,Pts+Rebs,Goblin,19.5,OVER,5.949999999999999,25.45,0.8500000000000001,24.2,26.7,4,1,Elite,02/27 08:00PM,pr,
CBB,A,1.09,Zuby Ejiofor,SJU,VILL,Pts+Rebs+Asts,Standard,26.5,UNDER,-3.299999999999997,23.2,0.7,21.6,24.8,1,4,Above Avg,02/28 08:00PM,pra,
CBB,A,1.09,Keaton Wagler,ILL,MICH,Points,Goblin,14.5,OVER,6.149999999999999,20.65,0.75,19.4,21.9,4,1,Elite,02/27 08:00PM,pts,
CBB,A,1.08,Kylan Boswell,ILL,MICH,Fantasy Score,Goblin,20,OVER,7.399999999999999,27.4,0.8,27.4,27.4,4,1,Elite,02/27 08:05PM,fantasy score,
CBB,A,1.08,Meleek Thomas,ARK,FLA,Pts+Rebs+Asts,Goblin,17.5,OVER,5.050000000000001,22.55,0.8,23.6,21.5,4,1,Above Avg,02/28 08:30PM,pra,
CBB,A,1.07,Matt Hodge,VILL,SJU,Pts+Rebs+Asts,Goblin,8.5,OVER,3.949999999999999,12.45,0.7,13.6,11.3,4,1,Above Avg,02/28 08:00PM,pra,
CBB,A,1.07,Trevon Brazile,ARK,FLA,Pts+Asts,Standard,11.5,OVER,3.300000000000001,14.8,0.9,14.8,14.8,5,0,Above Avg,02/28 08:30PM,pa,
CBB,A,1.07,Duke Brennan,VILL,SJU,Pts+Rebs+Asts,Goblin,19.5,OVER,4.25,23.75,0.8,23.6,23.9,4,1,Above Avg,02/28 08:00PM,pra,
CBB,A,1.07,Dillon Mitchell,SJU,VILL,Pts+Rebs+Asts,Standard,20.5,UNDER,-2.649999999999999,17.85,0.65,15.4,20.3,1,4,Above Avg,02/28 08:00PM,pra,
CBB,A,1.07,Elliot Cadeau,MICH,ILL,Fantasy Score,Goblin,16,OVER,5.395,21.395,0.764,21.8,20.99,3,1,Elite,02/27 08:05PM,fantasy score,
CBB,A,1.07,Keaton Wagler,ILL,MICH,Points,Goblin,15.5,OVER,5.149999999999999,20.65,0.75,19.4,21.9,4,1,Elite,02/27 08:00PM,pts,
CBB,A,1.06,Yaxel Lendeborg,MICH,ILL,Fantasy Score,Goblin,26,OVER,6.43,32.43,0.8,31.54,33.32,4,1,Elite,02/27 08:05PM,fantasy score,
CBB,A,1.06,Keaton Wagler,ILL,MICH,Pts+Rebs+Asts,Goblin,23.5,OVER,6.899999999999999,30.4,0.8500000000000001,28.8,32,4,1,Elite,02/27 08:00PM,pra,
CBB,A,1.06,Dallin Hall,UVA,DUKE,Pts+Rebs+Asts,Goblin,8.5,OVER,5.35,13.85,0.8,14,13.7,4,1,Elite,02/28 12:00PM,pra,
CBB,A,1.06,Mikey Lewis,SMC,GONZ,Points,Goblin,10.5,OVER,4.6,15.1,0.75,16.4,13.8,4,1,Elite,02/28 10:30PM,pts,
CBB,A,1.06,Flory Bidunga,KU,ARIZ,Points,Goblin,9.5,OVER,4.050000000000001,13.55,0.7,12.8,14.3,3,2,Elite,02/28 04:00PM,pts,
CBB,A,1.05,Flory Bidunga,KU,ARIZ,Pts+Rebs+Asts,Goblin,19.5,OVER,5.75,25.25,0.8500000000000001,24.8,25.7,4,1,Elite,02/28 04:00PM,pra,
CBB,A,1.05,Trevon Brazile,ARK,FLA,Pts+Rebs+Asts,Standard,18.5,OVER,4.5,23,0.9,22.8,23.2,5,0,Above Avg,02/28 08:30PM,pra,
CBB,A,1.05,David Mirkovic,ILL,MICH,Pts+Rebs+Asts,Goblin,18.5,OVER,4.800000000000001,23.3,0.8500000000000001,23.4,23.2,4,1,Elite,02/27 08:00PM,pra,
CBB,A,1.05,Tomislav Ivisic,ILL,MICH,Pts+Rebs+Asts,Goblin,15.5,OVER,5.600000000000001,21.1,0.8,21.8,20.4,4,1,Elite,02/27 08:00PM,pra,
CBB,A,1.05,Melvin Council,KU,ARIZ,Points,Goblin,9.5,OVER,3.800000000000001,13.3,0.7,12.6,14,3,2,Elite,02/28 04:00PM,pts,
CBB,A,1.05,Billy Richmond,ARK,FLA,Pts+Rebs,Standard,17.5,OVER,3.649999999999999,21.15,0.85,23.8,18.5,5,0,Above Avg,02/28 08:30PM,pr,
CBB,A,1.05,Keaton Wagler,ILL,MICH,Pts+Rebs+Asts,Goblin,24.5,OVER,5.899999999999999,30.4,0.8500000000000001,28.8,32,4,1,Elite,02/27 08:00PM,pra,
CBB,A,1.04,Joshua Jefferson,ISU,TTU,Pts+Rebs,Standard,24.5,UNDER,-3.099999999999998,21.4,0.75,20.6,22.2,1,4,,02/28 04:00PM,pr,
CBB,A,1.04,Sam Lewis,UVA,DUKE,Points,Goblin,8.5,OVER,3.649999999999999,12.15,0.8,11.6,12.7,4,1,Elite,02/28 12:00PM,pts,
CBB,A,1.04,Adam Miller,GONZ,SMC,Points,Goblin,5.5,OVER,3.449999999999999,8.95,0.7,10.2,7.7,4,1,Elite,02/28 10:30PM,pts,
CBB,A,1.04,Elliot Cadeau,MICH,ILL,Points,Goblin,7.5,OVER,3.149999999999999,10.65,0.8,11.6,9.7,5,0,Elite,02/27 08:00PM,pts,
CBB,A,1.04,Flory Bidunga,KU,ARIZ,Pts+Rebs+Asts,Goblin,20.5,OVER,4.75,25.25,0.8500000000000001,24.8,25.7,4,1,Elite,02/28 04:00PM,pra,
CBB,A,1.04,Emmanuel Innocenti,GONZ,SMC,Pts+Rebs+Asts,Goblin,11.5,OVER,4.700000000000003,16.2,0.85,18.6,13.8,5,0,Elite,02/28 10:30PM,pra,
CBB,A,1.04,Andrej Stojakovic,ILL,MICH,Pts+Rebs+Asts,Goblin,12.5,OVER,6.5,19,0.7,19.6,18.4,4,1,Elite,02/27 08:00PM,pra,
CBB,A,1.03,Bryce Lindsay,VILL,SJU,Pts+Rebs,Standard,12.5,UNDER,-2.600000000000001,9.899999999999999,0.6499999999999999,10.6,9.2,2,3,Above Avg,02/28 08:00PM,pr,
CBB,A,1.03,De'Shayne Montgomery,DAY,GW,Fantasy Score,Goblin,20,OVER,3.510000000000002,23.51,0.55,20.78,26.24,2,3,,02/27 07:05PM,fantasy score,
CBB,A,1.03,Joshua Jefferson,ISU,TTU,Assists,Goblin,3.5,OVER,2.1,5.6,0.8,5.6,5.6,4,1,,02/28 04:00PM,ast,
CBB,A,1.03,Aday Mara,MICH,ILL,Pts+Rebs+Asts,Goblin,16.5,OVER,3.899999999999999,20.4,0.8,20.4,20.4,4,1,Elite,02/27 08:00PM,pra,
CBB,A,1.03,Tyler Perkins,VILL,SJU,Points,Goblin,13.5,OVER,3,16.5,0.8500000000000001,16.4,16.6,4,1,Above Avg,02/28 08:00PM,pts,
CBB,A,1.03,AJ Dybantsa,BYU,WVU,Points,Goblin,23.5,OVER,6.250000000000004,29.75,0.8,29.8,29.7,4,1,Elite,02/28 05:30PM,pts,
CBB,A,1.02,L.J. Cason,MICH,ILL,Points,Standard,7.5,OVER,3.799999999999999,11.3,0.7,13,9.6,4,1,Elite,02/27 08:00PM,pts,
CBB,A,1.02,Zuby Ejiofor,SJU,VILL,Rebounds,Standard,7.5,UNDER,-1.899999999999999,5.600000000000001,0.85,4.8,6.4,0,5,Above Avg,02/28 08:00PM,reb,
CBB,A,1.02,Rafael Castro,GW,DAY,Fantasy Score,Standard,34.5,OVER,6.420000000000002,40.92,0.8,40.92,40.92,4,1,Above Avg,02/27 07:00PM,fantasy score,
CBB,A,1.02,Tyler Perkins,VILL,SJU,Pts+Rebs+Asts,Goblin,20.5,OVER,4.449999999999999,24.95,0.7,25,24.9,3,2,Above Avg,02/28 08:00PM,pra,
CBB,A,1.01,Cameron Boozer,DUKE,UVA,Pts+Rebs,Standard,32.5,UNDER,-1.300000000000004,31.2,0.6,30.4,32,2,3,Elite,02/28 12:00PM,pr,
CBB,A,1.01,Alex Condon,FLA,ARK,Points,Goblin,14.5,OVER,1.949999999999999,16.45,0.5,18.6,14.3,3,2,Weak,02/28 08:30PM,pts,
CBB,A,1.01,Jake Davis,ILL,MICH,Points,Goblin,5.5,OVER,2.9,8.4,0.8,8.2,8.6,4,1,Elite,02/27 08:00PM,pts,
CBB,A,1.01,Acaden Lewis,VILL,SJU,Pts+Rebs+Asts,Goblin,17.5,OVER,4.800000000000001,22.3,0.6499999999999999,22.4,22.2,3,2,Above Avg,02/28 08:00PM,pra,
CBB,A,1,Andrej Stojakovic,ILL,MICH,Points,Goblin,8.5,OVER,5,13.5,0.5,14.4,12.6,3,2,Elite,02/27 08:00PM,pts,
CBB,A,0.99,Bryson Tiller,KU,ARIZ,Pts+Rebs+Asts,Goblin,13.5,OVER,6.100000000000001,19.6,0.6499999999999999,19.6,19.6,3,2,Elite,02/28 04:00PM,pra,
CBB,A,0.99,Tomislav Ivisic,ILL,MICH,Pts+Rebs,Goblin,14.5,OVER,4.550000000000001,19.05,0.6499999999999999,20,18.1,3,2,Elite,02/27 08:00PM,pr,
CBB,A,0.99,Tre White,KU,ARIZ,Points,Goblin,8.5,OVER,3.300000000000001,11.8,0.7,11.2,12.4,3,2,Elite,02/28 04:00PM,pts,
CBB,A,0.99,Andrej Stojakovic,ILL,MICH,Pts+Rebs+Asts,Goblin,13.5,OVER,5.5,19,0.65,19.6,18.4,4,1,Elite,02/27 08:00PM,pra,
CBB,A,0.99,Kylan Boswell,ILL,MICH,Assists,Goblin,2.5,OVER,2.3,4.8,0.8,4.8,4.8,4,1,Elite,02/27 08:00PM,ast,
CBB,A,0.99,Darius Acuff,ARK,FLA,Pts+Rebs,Standard,25.5,OVER,6.150000000000002,31.65,0.7,33.6,29.7,4,1,Above Avg,02/28 08:30PM,pr,
CBB,A,0.98,Robert Wright,BYU,WVU,3-PT Made,Standard,1.5,UNDER,-1.5,0,1,0,0,0,5,Elite,02/28 05:30PM,3pm,
CBB,A,0.98,Nimari Burnett,MICH,ILL,Points,Goblin,4.5,OVER,2.75,7.25,0.75,6.2,8.3,4,1,Elite,02/27 08:00PM,pts,
CBB,A,0.98,Melvin Council,KU,ARIZ,Pts+Rebs+Asts,Goblin,18.5,OVER,5.350000000000001,23.85,0.7,22.6,25.1,3,2,Elite,02/28 04:00PM,pra,
CBB,A,0.98,Emmanuel Innocenti,GONZ,SMC,Points,Goblin,6.5,OVER,3.200000000000001,9.700000000000001,0.8,11.6,7.8,5,0,Elite,02/28 10:30PM,pts,
CBB,A,0.98,Bryce Lindsay,VILL,SJU,Pts+Rebs+Asts,Standard,14.5,UNDER,-2.449999999999999,12.05,0.6499999999999999,12.8,11.3,2,3,Above Avg,02/28 08:00PM,pra,
CBB,A,0.98,Jean Aranguren,GW,DAY,Pts+Rebs+Asts,Standard,15.5,OVER,5.150000000000002,20.65,0.7,23.2,18.1,4,1,Above Avg,02/27 07:00PM,pra,
CBB,A,0.97,Amaël L'Etang,DAY,GW,Pts+Rebs+Asts,Goblin,21.5,OVER,2.75,24.25,0.65,28.2,20.3,4,1,,02/27 07:00PM,pra,
CBB,A,0.97,Bryson Tiller,KU,ARIZ,Pts+Rebs+Asts,Goblin,14.5,OVER,5.100000000000001,19.6,0.6499999999999999,19.6,19.6,3,2,Elite,02/28 04:00PM,pra,
CBB,A,0.97,Tyler Perkins,VILL,SJU,Pts+Rebs+Asts,Goblin,21.5,OVER,3.449999999999999,24.95,0.7,25,24.9,3,2,Above Avg,02/28 08:00PM,pra,
CBB,A,0.97,Luke Skaljac,M-OH,WMU,Assists,Standard,4.5,OVER,1.600000000000001,6.100000000000001,0.75,6.2,6,4,1,Weak,02/27 06:00PM,ast,
CBB,A,0.97,Melvin Council,KU,ARIZ,Pts+Rebs+Asts,Goblin,19.5,OVER,4.350000000000001,23.85,0.7,22.6,25.1,3,2,Elite,02/28 04:00PM,pra,
CBB,A,0.97,Trevon Brazile,ARK,FLA,Blocked Shots,Goblin,0.5,OVER,2,2.5,0.8,2.6,2.4,4,1,Above Avg,02/28 08:30PM,blk,
CBB,A,0.97,Meleek Thomas,ARK,FLA,Points,Goblin,12.5,OVER,2.850000000000001,15.35,0.8,15.8,14.9,4,1,Above Avg,02/28 08:30PM,pts,
CBB,A,0.96,Elliot Cadeau,MICH,ILL,Pts+Rebs,Goblin,9.5,OVER,3.25,12.75,0.7,13.6,11.9,4,1,Elite,02/27 08:00PM,pr,
CBB,A,0.96,Billy Richmond,ARK,FLA,Pts+Asts,Standard,16.5,OVER,3.899999999999999,20.4,0.65,23.2,17.6,4,1,Above Avg,02/28 08:30PM,pa,
CBB,A,0.96,Zuby Ejiofor,SJU,VILL,Pts+Asts,Standard,19.5,UNDER,-1.899999999999999,17.6,0.7,16.8,18.4,1,4,Above Avg,02/28 08:00PM,pa,
CBB,A,0.96,Andrej Stojakovic,ILL,MICH,Points,Goblin,9.5,OVER,4,13.5,0.5,14.4,12.6,3,2,Elite,02/27 08:00PM,pts,
CBB,A,0.96,Billy Richmond,ARK,FLA,Pts+Rebs+Asts,Standard,19.5,OVER,4.25,23.75,0.7,26.6,20.9,4,1,Above Avg,02/28 08:30PM,pra,
CBB,B,0.96,Christian Anderson,TTU,ISU,Points,Goblin,17.5,OVER,2.449999999999999,19.95,0.7,20.6,19.3,4,1,,02/28 04:00PM,pts,
CBB,B,0.95,Dallin Hall,UVA,DUKE,Pts+Rebs+Asts,Goblin,9.5,OVER,4.35,13.85,0.6499999999999999,14,13.7,3,2,Elite,02/28 12:00PM,pra,
CBB,B,0.95,Trevon Brazile,ARK,FLA,Points,Standard,9.5,OVER,2.700000000000001,12.2,0.9,12.4,12,5,0,Above Avg,02/28 08:30PM,pts,
CBB,B,0.95,Duke Brennan,VILL,SJU,Points,Goblin,8.5,OVER,2.85,11.35,0.6499999999999999,11.2,11.5,3,2,Above Avg,02/28 08:00PM,pts,
CBB,B,0.95,Sam Lewis,UVA,DUKE,Pts+Rebs+Asts,Goblin,12.5,OVER,3.800000000000001,16.3,0.8,15.2,17.4,4,1,Elite,02/28 12:00PM,pra,
CBB,B,0.94,David Mirkovic,ILL,MICH,3-PT Made,Standard,1.5,UNDER,-1.5,0,1,0,0,0,5,Elite,02/27 08:00PM,3pm,
CBB,B,0.94,Jake Davis,ILL,MICH,3-PT Made,Standard,1.5,UNDER,-1.5,0,1,0,0,0,5,Elite,02/27 08:00PM,3pm,
CBB,B,0.94,Tyler Perkins,VILL,SJU,Rebounds,Goblin,4.5,OVER,2.149999999999999,6.649999999999999,0.8500000000000001,6.6,6.7,4,1,Above Avg,02/28 08:00PM,reb,
CBB,B,0.94,Darius Acuff,ARK,FLA,Points,Standard,22.5,OVER,5.75,28.25,0.55,30,26.5,3,2,Above Avg,02/28 08:30PM,pts,
CBB,B,0.94,Tomislav Ivisic,ILL,MICH,Pts+Rebs+Asts,Goblin,16.5,OVER,4.600000000000001,21.1,0.6,21.8,20.4,3,2,Elite,02/27 08:00PM,pra,
CBB,B,0.94,Keaton Wagler,ILL,MICH,Fantasy Score,Standard,29,OVER,8.185000000000002,37.185,0.6499999999999999,36.26,38.11,3,2,Elite,02/27 08:00PM,fantasy score,
CBB,B,0.94,Robert Wright,BYU,WVU,Points,Goblin,15.5,OVER,4.600000000000001,20.1,0.6,21.6,18.6,3,2,Elite,02/28 05:30PM,pts,
CBB,B,0.93,Keaton Wagler,ILL,MICH,Pts+Rebs,Standard,21.5,OVER,3.949999999999999,25.45,0.75,24.2,26.7,4,1,Elite,02/27 08:00PM,pr,
CBB,B,0.93,Joshua Dent,SMC,GONZ,Points,Goblin,10.5,OVER,3.25,13.75,0.8,14,13.5,4,1,Elite,02/28 10:30PM,pts,
CBB,B,0.92,Urban Klavzar,FLA,ARK,Points,Standard,9.5,OVER,1.899999999999999,11.4,0.55,11,11.8,2,3,Weak,02/28 08:30PM,pts,
CBB,B,0.92,Billy Richmond,ARK,FLA,Points,Standard,14.5,OVER,3.299999999999997,17.8,0.6000000000000001,20.4,15.2,4,1,Above Avg,02/28 08:30PM,pts,
CBB,B,0.92,Meleek Thomas,ARK,FLA,Pts+Rebs,Standard,17.5,OVER,3.199999999999999,20.7,0.75,22,19.4,4,1,Above Avg,02/28 08:30PM,pr,
